Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,HCLTECH.NS,INFY.NS,LTIM.NS,TCS.NS,TECHM.NS,HCLTECH.NS,INFY.NS,LTIM.NS,TCS.NS,TECHM.NS,HCLTECH.NS,INFY.NS,LTIM.NS,TCS.NS,TECHM.NS,HCLTECH.NS,INFY.NS,LTIM.NS,TCS.NS,TECHM.NS,HCLTECH.NS,INFY.NS,LTIM.NS,TCS.NS,TECHM.NS,HCLTECH.NS,INFY.NS,LTIM.NS,TCS.NS,TECHM.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-29,807.0098876953125,1251.39794921875,3721.4755859375,2934.02392578125,857.1901245117188,909.5499877929688,1356.3499755859375,3851.0,3115.25,976.9000244140625,929.7000122070312,1369.0,3940.800048828125,3157.35009765625,985.0,907.0999755859375,1351.4000244140625,3830.0,3105.5,970.5499877929688,929.7000122070312,1368.0,3940.800048828125,3145.60009765625,985.0,8588734,5412357,257788,1621395,2747579
2021-04-30,797.6048583984375,1249.5526123046875,3759.405517578125,2859.0546875,842.7120361328125,898.9500122070312,1354.3499755859375,3890.25,3035.64990234375,960.4000244140625,915.0,1373.9000244140625,3929.699951171875,3132.050048828125,976.9000244140625,895.4000244140625,1345.9000244140625,3831.0,3020.0,955.4000244140625,905.0,1346.300048828125,3840.0,3099.0,973.7999877929688,10921664,8354677,303588,3072305,3129105
2021-05-03,805.3685302734375,1247.4306640625,3791.6337890625,2860.326171875,840.3428344726562,907.7000122070312,1352.050048828125,3923.60009765625,3037.0,957.7000122070312,910.4500122070312,1361.0,3940.0,3055.0,965.0,891.0,1338.0,3850.0,3004.0,955.0,898.75,1340.800048828125,3903.0,3024.89990234375,960.0,6871176,4560337,178549,1545831,3506839
2021-05-04,799.3794555664062,1226.533447265625,3717.030517578125,2872.33447265625,842.7120361328125,900.9500122070312,1329.4000244140625,3846.39990234375,3049.75,960.4000244140625,915.0,1354.949951171875,3943.949951171875,3090.0,969.9000244140625,899.25,1324.0999755859375,3835.0,3035.0,955.5999755859375,910.0,1354.0,3941.0,3062.800048828125,964.0,6217026,4887060,249163,1990777,4064221
2021-05-05,806.876708984375,1237.6971435546875,3783.468017578125,2915.611572265625,842.7120361328125,909.4000244140625,1341.5,3915.14990234375,3095.699951171875,960.4000244140625,910.7999877929688,1343.9000244140625,3964.949951171875,3099.39990234375,972.5999755859375,900.5999755859375,1327.800048828125,3810.300048828125,3052.39990234375,953.75,903.9500122070312,1341.0999755859375,3903.35009765625,3070.0,972.5999755859375,2696835,3939788,390169,1939289,3041045
2021-05-06,812.7326049804688,1256.24169921875,3684.125732421875,2930.445556640625,858.111328125,916.0,1361.5999755859375,3812.35009765625,3111.449951171875,977.9500122070312,923.9000244140625,1364.699951171875,3905.0,3134.0,984.7000122070312,901.25,1337.4000244140625,3794.949951171875,3074.0,957.8499755859375,912.0,1345.0,3905.0,3105.5,965.0,6319104,4810090,517358,1791671,4620827
2021-05-07,813.0875244140625,1247.89208984375,3641.847412109375,2950.647216796875,860.7437133789062,916.4000244140625,1352.550048828125,3768.60009765625,3132.89990234375,980.9500122070312,921.4000244140625,1373.050048828125,3864.89990234375,3159.85009765625,984.25,913.7000122070312,1348.5,3752.0,3111.800048828125,972.0999755859375,918.0,1365.300048828125,3864.89990234375,3133.0,980.0,3651558,4991435,269501,1912540,2002597
2021-05-10,810.9136962890625,1235.8978271484375,3542.16650390625,2962.51416015625,869.12353515625,913.9500122070312,1339.550048828125,3665.449951171875,3145.5,990.5,921.5999755859375,1352.9000244140625,3798.0,3164.199951171875,992.6500244140625,910.2000122070312,1335.050048828125,3633.800048828125,3125.0,973.0999755859375,918.0499877929688,1349.8499755859375,3798.0,3145.949951171875,985.0,4029147,7195348,680722,2137153,2036101
2021-05-11,805.0134887695312,1227.6866455078125,3497.134033203125,2940.94677734375,857.3215942382812,907.2999877929688,1330.6500244140625,3618.85009765625,3122.60009765625,977.0499877929688,912.4500122070312,1341.0,3654.85009765625,3128.10009765625,986.9500122070312,905.0999755859375,1325.0999755859375,3588.699951171875,3091.14990234375,970.5,908.5,1336.9000244140625,3645.449951171875,3125.0,984.0,3818154,6420988,612773,2415625,2029457
2021-05-12,803.9489135742188,1224.319091796875,3538.832275390625,2907.982666015625,844.4230346679688,906.0999755859375,1327.0,3662.0,3087.60009765625,962.3499755859375,908.9500122070312,1330.0,3693.0,3120.0,977.0,895.0,1314.5,3615.0,3070.60009765625,950.4000244140625,906.1500244140625,1330.0,3618.0,3120.0,977.0,4076940,5241898,307626,1978558,3070622
2021-05-14,807.7196044921875,1214.5391845703125,3477.323486328125,2873.982666015625,835.516845703125,910.3499755859375,1316.4000244140625,3598.35009765625,3051.5,952.2000122070312,912.0,1326.8499755859375,3699.89990234375,3098.5,966.4500122070312,896.5,1311.300048828125,3592.0,3040.0,941.4000244140625,909.0,1326.8499755859375,3698.0,3098.5,963.0,5184569,4824609,256284,2043935,2090820
2021-05-17,818.189453125,1226.533447265625,3463.117431640625,2891.171142578125,836.5258178710938,922.1500244140625,1329.4000244140625,3583.64990234375,3069.75,953.3499755859375,927.2000122070312,1334.949951171875,3600.0,3075.199951171875,957.9500122070312,910.0999755859375,1320.300048828125,3525.0,3036.0,943.0,914.5999755859375,1320.300048828125,3600.0,3055.0,954.0,7956551,5017129,371290,2890462,2281200
2021-05-18,826.5739135742188,1236.31298828125,3513.127197265625,2909.11328125,851.7937622070312,931.5999755859375,1340.0,3635.39990234375,3088.800048828125,970.75,939.5,1344.5999755859375,3656.85009765625,3124.0,979.0,924.5,1329.5,3588.0,3078.0,957.0499877929688,928.0,1338.0,3625.0,3100.0,960.3499755859375,5913426,5620150,655849,2098538,2000985
2021-05-19,826.3965454101562,1233.5450439453125,3621.650146484375,2902.70849609375,857.8480834960938,931.4000244140625,1337.0,3747.699951171875,3082.0,977.6500244140625,941.0,1357.449951171875,3760.89990234375,3118.0,986.2999877929688,925.1500244140625,1333.25,3651.050048828125,3067.10009765625,962.5999755859375,928.0,1342.0,3670.0,3084.0,969.0,4178834,4435878,718564,1986041,2152740
2021-05-20,820.1856689453125,1235.667236328125,3550.187255859375,2881.988037109375,853.855712890625,924.4000244140625,1339.300048828125,3673.75,3060.0,973.0999755859375,934.7999877929688,1349.0999755859375,3766.449951171875,3088.800048828125,984.7999877929688,922.0499877929688,1335.0,3656.050048828125,3052.10009765625,965.2000122070312,932.0,1348.4000244140625,3753.89990234375,3067.10009765625,984.7999877929688,4753782,4490092,360209,2329027,1769194
2021-05-21,825.7310791015625,1249.691162109375,3532.6962890625,2901.2958984375,860.348876953125,930.6500244140625,1354.5,3655.64990234375,3080.5,980.5,934.6500244140625,1357.5,3702.39990234375,3088.199951171875,986.0,923.0,1346.3499755859375,3635.10009765625,3055.10009765625,971.8499755859375,925.5,1347.5,3702.0,3061.0,976.9500122070312,4161547,4969733,259149,1685566,1534262
2021-05-24,827.6386108398438,1243.740234375,3541.0068359375,2902.237548828125,863.1567993164062,932.7999877929688,1348.050048828125,3664.25,3081.5,983.7000122070312,939.0,1363.0,3695.0,3105.0,994.0,927.7000122070312,1345.0999755859375,3643.0,3072.0,975.0999755859375,931.5,1356.6500244140625,3685.0,3081.5,979.7999877929688,4191877,4225371,169770,1652260,1830838
2021-05-25,834.559326171875,1256.24169921875,3582.802001953125,2947.193359375,871.0100708007812,940.5999755859375,1361.5999755859375,3707.5,3114.0,992.6500244140625,943.7999877929688,1368.0,3744.0,3128.25,1001.7000122070312,935.1500244140625,1354.449951171875,3665.0,3082.10009765625,983.7999877929688,938.0,1358.0,3688.0,3092.0,990.0499877929688,5032874,4099340,317127,1841613,2719646
2021-05-26,839.1730346679688,1289.1331787109375,3672.046142578125,2989.309326171875,884.3035278320312,945.7999877929688,1397.25,3799.85009765625,3158.5,1007.7999877929688,948.9500122070312,1400.0,3818.0,3165.0,1012.0,932.5499877929688,1362.050048828125,3689.0,3103.800048828125,993.0,940.0,1367.9000244140625,3730.0,3120.0,995.6500244140625,5017674,6850024,364653,1923753,2013788
2021-05-27,836.1563720703125,1293.74609375,3792.310546875,3009.65771484375,894.8330078125,942.4000244140625,1402.25,3924.300048828125,3180.0,1019.7999877929688,956.9000244140625,1416.25,3938.0,3217.75,1032.0,938.0999755859375,1391.699951171875,3801.0,3161.800048828125,1006.9000244140625,949.0,1404.199951171875,3818.800048828125,3161.949951171875,1007.0,9078274,15365391,788685,5959785,6393813
2021-05-28,836.28955078125,1296.3297119140625,3798.253662109375,2975.20751953125,900.4926147460938,942.5499877929688,1405.050048828125,3930.449951171875,3143.60009765625,1026.25,949.75,1414.0,3994.89990234375,3198.0,1033.0,937.4000244140625,1396.0999755859375,3912.949951171875,3135.64990234375,1012.5999755859375,940.0499877929688,1409.75,3960.0,3189.5,1020.0,4098094,4261312,464949,1763701,1839013
2021-05-31,838.6408081054688,1299.7801513671875,3809.801513671875,2989.924560546875,896.456298828125,945.2000122070312,1393.75,3942.39990234375,3159.14990234375,1021.6500244140625,947.8499755859375,1401.5,3970.0,3170.35009765625,1032.0,932.5999755859375,1383.0,3911.10009765625,3128.60009765625,1013.0,941.5499877929688,1401.5,3969.0,3150.0,1025.0,4171524,4429904,186099,1652799,1801746
2021-06-01,843.5206909179688,1293.6717529296875,3759.792236328125,2984.103759765625,904.2218627929688,950.7000122070312,1387.199951171875,3890.64990234375,3153.0,1030.5,952.0,1401.0,3965.0,3169.949951171875,1032.0,942.0499877929688,1378.6500244140625,3856.800048828125,3132.0,1013.3499755859375,948.0,1400.0,3956.0,3168.60009765625,1024.699951171875,2944472,4791325,180333,1377441,1262702
2021-06-02,837.354248046875,1285.6982421875,3709.347412109375,2961.815185546875,892.3322143554688,943.75,1378.6500244140625,3838.449951171875,3129.449951171875,1016.9500122070312,950.7000122070312,1391.949951171875,3850.0,3159.449951171875,1024.699951171875,937.5999755859375,1365.0,3770.0,3115.0,994.0,947.0,1380.75,3847.949951171875,3150.85009765625,1020.2000122070312,3657189,9272276,383860,2240078,5252186
2021-06-03,833.5389404296875,1295.95654296875,3708.429931640625,2972.983642578125,890.0508422851562,939.4500122070312,1389.6500244140625,3837.5,3141.25,1014.3499755859375,949.7999877929688,1399.0,3881.10009765625,3154.550048828125,1020.75,937.0,1377.050048828125,3812.0,3122.64990234375,1007.0,945.0,1388.0999755859375,3881.10009765625,3154.550048828125,1016.9500122070312,4164240,5115645,199548,1281706,2024676
2021-06-04,830.9660034179688,1292.226318359375,3726.88720703125,2975.349609375,894.3065185546875,936.5499877929688,1385.6500244140625,3856.60009765625,3143.75,1019.2000122070312,944.2000122070312,1396.9000244140625,3879.60009765625,3156.85009765625,1026.949951171875,934.75,1377.6500244140625,3830.0,3125.0,1011.0,940.0999755859375,1393.949951171875,3849.0,3128.0,1019.5499877929688,3550303,4194328,170587,1836060,2315912
2021-06-07,842.544677734375,1295.95654296875,3758.970458984375,3012.686279296875,907.6438598632812,949.5999755859375,1389.6500244140625,3889.800048828125,3183.199951171875,1034.4000244140625,951.9500122070312,1392.0,3907.10009765625,3190.449951171875,1038.949951171875,937.0999755859375,1377.300048828125,3808.949951171875,3133.60009765625,1019.4500122070312,939.0,1391.0,3851.25,3145.0,1024.949951171875,3282517,5154576,149995,2559821,1745475
2021-06-08,858.16064453125,1317.6856689453125,3866.623779296875,3028.728271484375,928.1326293945312,967.2000122070312,1412.949951171875,4001.199951171875,3200.14990234375,1057.75,972.0,1421.75,4047.10009765625,3231.0,1060.9000244140625,951.4500122070312,1395.550048828125,3784.14990234375,3187.199951171875,1037.050048828125,952.0,1396.0,3890.0,3198.0,1039.0,6385642,7360630,662186,2574057,4517995
2021-06-09,861.7982177734375,1319.8773193359375,3804.10009765625,3028.8232421875,923.3065795898438,971.2999877929688,1415.300048828125,3936.5,3200.25,1052.25,985.0,1425.0,4045.0,3220.0,1064.449951171875,965.0999755859375,1404.5999755859375,3905.050048828125,3186.199951171875,1046.199951171875,973.9000244140625,1413.4000244140625,4020.050048828125,3202.0,1057.75,5521459,5394317,391867,1710925,2163655
2021-06-10,859.3582763671875,1328.2705078125,3899.14208984375,3044.48681640625,934.4064331054688,968.5499877929688,1424.300048828125,4034.85009765625,3216.800048828125,1064.9000244140625,981.6500244140625,1429.0,4042.0,3224.0,1074.0,966.5499877929688,1419.0,3928.800048828125,3193.0,1056.5,979.5,1424.0,3946.0,3210.0,1059.699951171875,3878256,3496575,290365,1874324,3934077
2021-06-11,872.48974609375,1349.3466796875,4033.467041015625,3098.43310546875,941.5139770507812,983.3499755859375,1446.9000244140625,4173.85009765625,3273.800048828125,1073.0,990.0,1451.5999755859375,4210.0,3309.0,1082.4000244140625,970.5,1429.449951171875,4040.0,3211.0,1054.9000244140625,976.0,1430.0999755859375,4050.0,3211.550048828125,1064.9000244140625,4777035,6140828,651592,3452954,4988857
2021-06-14,873.2440185546875,1363.2420654296875,4027.13720703125,3100.846923828125,938.2234497070312,984.2000122070312,1461.800048828125,4167.2998046875,3276.35009765625,1069.25,988.4500122070312,1477.0,4229.0,3308.699951171875,1079.3499755859375,976.0,1453.449951171875,4125.64990234375,3270.35009765625,1058.0,983.0,1471.0,4215.0,3279.0,1073.0,2236373,7132294,420066,1847360,2757666
2021-06-15,874.3531494140625,1374.5263671875,4013.656494140625,3087.974853515625,936.1175537109375,985.4500122070312,1473.9000244140625,4153.35009765625,3262.75,1066.8499755859375,993.0,1476.0,4201.0,3298.0,1093.0,983.2000122070312,1463.0,4112.0,3251.550048828125,1061.6500244140625,985.0999755859375,1464.0,4167.5,3298.0,1069.25,2559001,5403104,308870,1304985,3484298
2021-06-16,868.9851684570312,1380.7745361328125,4067.91796875,3098.953369140625,938.1356811523438,979.4000244140625,1480.5999755859375,4209.5,3274.35009765625,1069.1500244140625,986.0,1489.449951171875,4247.85009765625,3294.699951171875,1077.949951171875,974.0,1467.5,4125.0,3253.0,1055.0,984.0499877929688,1472.699951171875,4153.35009765625,3262.10009765625,1070.0,3138753,7661710,505404,1635552,1881596
2021-06-17,875.1959838867188,1394.4833984375,4029.939208984375,3140.029052734375,947.87548828125,986.4000244140625,1495.300048828125,4170.2001953125,3317.75,1080.25,988.9500122070312,1502.6500244140625,4216.0,3336.050048828125,1084.699951171875,978.5499877929688,1475.0999755859375,4134.39990234375,3260.0,1057.050048828125,980.0,1475.0999755859375,4199.0,3265.5,1059.949951171875,3609989,7677951,297058,2273413,3161931
2021-06-18,865.3030395507812,1401.9439697265625,3935.525634765625,3120.67431640625,939.49560546875,975.25,1503.300048828125,4072.5,3297.300048828125,1070.699951171875,996.7000122070312,1515.800048828125,4233.75,3358.0,1091.5999755859375,970.0999755859375,1487.4000244140625,4000.14990234375,3275.0,1055.0,990.0,1509.0,4200.0,3350.89990234375,1089.5,5622783,13533974,463743,3380431,4396398
2021-06-21,871.2920532226562,1399.146240234375,3941.662353515625,3097.7705078125,932.651611328125,982.0,1500.300048828125,4078.85009765625,3273.10009765625,1062.9000244140625,983.4500122070312,1505.800048828125,4092.89990234375,3286.0,1070.050048828125,961.25,1484.199951171875,4008.0,3251.699951171875,1055.0,968.0,1493.0,4052.10009765625,3265.0,1059.0,1639495,5454052,108975,1130569,1074790
2021-06-22,869.6062622070312,1409.9176025390625,3972.53759765625,3124.365234375,927.6500244140625,980.0999755859375,1511.8499755859375,4110.7998046875,3301.199951171875,1057.199951171875,988.2000122070312,1521.449951171875,4144.0,3327.050048828125,1072.0,976.25,1502.0999755859375,4052.0,3285.0,1053.699951171875,982.0999755859375,1509.699951171875,4079.800048828125,3304.0,1061.050048828125,2529648,6427862,181327,1708688,2437289
2021-06-23,863.2178955078125,1401.80419921875,3980.364990234375,3086.697265625,926.991943359375,972.9000244140625,1503.1500244140625,4118.89990234375,3261.39990234375,1056.449951171875,985.0,1525.0,4170.0,3329.0,1062.300048828125,971.0,1498.6500244140625,4110.0,3256.39990234375,1038.449951171875,985.0,1525.0,4112.39990234375,3329.0,1060.0,2395543,5529809,139644,1467104,4130539
2021-06-24,878.1239624023438,1454.0751953125,4044.194091796875,3192.88720703125,947.6561889648438,989.7000122070312,1559.199951171875,4184.9501953125,3373.60009765625,1080.0,994.5999755859375,1568.75,4225.0,3383.0,1082.300048828125,969.0999755859375,1511.199951171875,4085.60009765625,3278.5,1052.5,972.0,1517.0,4120.0,3284.0,1056.550048828125,4686567,10785137,258001,4155204,3617010
2021-06-25,883.4031982421875,1468.063720703125,4073.668212890625,3199.70166015625,955.9920043945312,995.6500244140625,1574.199951171875,4215.4501953125,3380.800048828125,1089.5,1010.0,1578.0,4233.0,3399.64990234375,1103.199951171875,989.25,1543.0,4175.0,3350.0,1077.0,995.0,1572.0,4200.0,3375.25,1087.4000244140625,5196000,9780240,255481,2722861,3200049
2021-06-28,874.219970703125,1465.82568359375,3983.505859375,3158.01123046875,969.6802978515625,985.2999877929688,1571.800048828125,4122.14990234375,3336.75,1105.0999755859375,1000.0,1580.1500244140625,4225.0,3391.5,1108.0,984.2000122070312,1560.5999755859375,4111.5498046875,3333.0,1081.0999755859375,1000.0,1572.9000244140625,4220.0,3391.5,1091.0,1844159,5019178,261465,1355238,2143755
2021-06-29,872.7116088867188,1457.6656494140625,3995.10205078125,3161.891357421875,954.8073120117188,983.5999755859375,1563.050048828125,4134.14990234375,3340.85009765625,1088.1500244140625,993.9000244140625,1573.6500244140625,4152.0,3366.300048828125,1109.4000244140625,980.5,1559.199951171875,4087.64990234375,3326.5,1083.0,986.9500122070312,1561.0,4124.9501953125,3342.0,1109.0,1895170,5913567,226795,1497322,2956332
2021-06-30,872.6229248046875,1474.2188720703125,3934.365966796875,3166.529296875,961.2128295898438,983.5,1580.800048828125,4071.300048828125,3345.75,1095.449951171875,991.4500122070312,1591.0,4160.0498046875,3382.0,1105.0,981.0,1572.050048828125,4051.050048828125,3338.5,1083.300048828125,981.0,1572.050048828125,4119.0,3346.0,1088.199951171875,2682591,6058722,343166,1693146,1917370
2021-07-01,874.3974609375,1455.194091796875,3905.68212890625,3162.5068359375,952.1749877929688,985.5,1560.4000244140625,4016.800048828125,3341.5,1085.1500244140625,988.0,1576.8499755859375,4096.9501953125,3362.0,1099.3499755859375,975.1500244140625,1559.050048828125,3970.0,3332.35009765625,1081.0,987.0,1576.8499755859375,4085.550048828125,3358.0,1096.0,2861509,4814317,303755,990310,1459518
2021-07-02,873.643310546875,1462.095458984375,3931.011474609375,3147.31591796875,955.9041748046875,984.6500244140625,1567.800048828125,4042.85009765625,3325.449951171875,1089.4000244140625,987.5999755859375,1569.449951171875,4065.550048828125,3339.699951171875,1097.5,977.25,1542.5999755859375,3988.199951171875,3295.199951171875,1075.0,983.5499877929688,1558.949951171875,4039.89990234375,3331.0,1087.0,1646631,5166064,267215,1682274,1669409
2021-07-05,869.2957763671875,1472.4935302734375,3934.70654296875,3143.104736328125,942.9617309570312,979.75,1578.949951171875,4046.64990234375,3321.0,1074.6500244140625,995.9000244140625,1585.0,4064.699951171875,3374.0,1094.949951171875,978.0,1561.050048828125,4016.0,3302.0,1071.199951171875,991.7000122070312,1569.1500244140625,4044.0,3342.0,1093.0,2598033,4058338,150414,1972858,2597359
2021-07-06,862.4637451171875,1456.872802734375,3910.009033203125,3087.549072265625,920.9375610351562,972.0499877929688,1562.199951171875,4021.25,3262.300048828125,1049.550048828125,982.2000122070312,1586.75,4080.949951171875,3328.0,1074.6500244140625,970.2000122070312,1557.0999755859375,4010.0,3256.10009765625,1047.75,980.0,1573.699951171875,4050.0,3313.0,1074.6500244140625,2486069,4089574,182484,2159420,3865594
2021-07-07,865.3917236328125,1459.1109619140625,3923.18408203125,3099.521484375,917.7348022460938,975.3499755859375,1564.5999755859375,4034.800048828125,3274.949951171875,1045.9000244140625,977.5999755859375,1570.550048828125,4073.699951171875,3282.699951171875,1059.5,960.2999877929688,1544.6500244140625,3990.449951171875,3241.60009765625,1030.0999755859375,970.0,1566.050048828125,4020.050048828125,3275.0,1049.550048828125,3014899,4797120,125022,2640710,3713891
2021-07-08,866.6782836914062,1455.5206298828125,3930.671630859375,3083.95263671875,930.238525390625,976.7999877929688,1560.75,4042.5,3258.5,1060.1500244140625,982.0,1576.0,4100.0,3298.0,1063.4000244140625,970.0,1549.0,4026.14990234375,3231.89990234375,1045.0,975.0,1568.0,4038.89990234375,3298.0,1049.0,2555624,3326813,204842,2485811,2171947
2021-07-09,866.7225952148438,1457.525634765625,3941.95068359375,3036.2998046875,922.8677978515625,976.8499755859375,1562.9000244140625,4054.10009765625,3208.14990234375,1051.75,979.5,1569.9000244140625,4072.449951171875,3282.0,1068.800048828125,966.5999755859375,1551.0,4015.25,3201.0,1049.0,972.0,1556.0,4037.89990234375,3250.0,1055.199951171875,3218471,3436594,134881,6365067,1889035
2021-07-12,869.0294799804688,1443.4903564453125,3923.81640625,3022.05615234375,927.1234130859375,979.4500122070312,1547.8499755859375,4035.449951171875,3193.10009765625,1056.5999755859375,983.0499877929688,1578.0,4077.89990234375,3236.0,1058.699951171875,975.0,1533.75,4013.0,3188.35009765625,1046.0999755859375,980.0,1570.550048828125,4065.0,3235.0,1057.0,2037878,4588982,142743,1892226,3224820
2021-07-13,858.8259887695312,1440.7857666015625,3906.703369140625,3016.803466796875,921.4639892578125,967.9500122070312,1544.949951171875,4017.85009765625,3187.550048828125,1050.1500244140625,983.0,1556.4000244140625,4044.5,3214.0,1062.0,964.0,1536.300048828125,3995.0,3175.0,1048.0,983.0,1556.4000244140625,4035.449951171875,3214.0,1062.0,2997764,4456160,129863,1809339,1908081
2021-07-14,877.902099609375,1470.5819091796875,4098.15625,3042.357177734375,946.33984375,989.4500122070312,1576.9000244140625,4214.75,3214.550048828125,1078.5,992.9500122070312,1582.800048828125,4228.0,3222.0,1080.0,968.0999755859375,1538.0999755859375,4012.85009765625,3185.0,1048.0,968.25,1554.0,4033.35009765625,3187.0,1054.0,4371180,5657716,743692,2044279,3173326
2021-07-15,922.531494140625,1474.2188720703125,4297.97119140625,3037.994384765625,976.1295776367188,1039.75,1580.800048828125,4420.25,3202.949951171875,1112.449951171875,1052.5,1596.8499755859375,4600.0,3231.85009765625,1119.699951171875,990.7999877929688,1556.0,4245.0,3194.0,1076.4000244140625,993.0,1557.9000244140625,4260.14990234375,3227.60009765625,1078.0,12701032,10021355,2524847,2232968,5922995
2021-07-16,891.6990966796875,1450.5780029296875,4169.96337890625,3030.263671875,967.9692993164062,1005.0,1555.449951171875,4288.60009765625,3194.800048828125,1103.1500244140625,1048.75,1574.6500244140625,4399.0,3219.85009765625,1118.300048828125,998.0499877929688,1549.5999755859375,4251.0,3192.0,1083.050048828125,1044.9000244140625,1573.75,4399.0,3213.0,1112.4000244140625,8665827,6265593,921642,1256526,2323939
2021-07-19,887.4402465820312,1437.7548828125,4258.44677734375,3020.58935546875,960.1159057617188,1000.2000122070312,1541.699951171875,4379.60009765625,3184.60009765625,1094.199951171875,1018.2999877929688,1552.9000244140625,4466.75,3199.800048828125,1110.449951171875,992.5,1537.550048828125,4220.0,3176.0,1086.0999755859375,1005.0,1544.699951171875,4269.89990234375,3180.0,1088.0,4644600,5669162,908381,1597058,1409001
2021-07-20,867.033203125,1445.5419921875,4237.0546875,3040.697021484375,953.9737548828125,977.2000122070312,1550.050048828125,4357.60009765625,3205.800048828125,1087.199951171875,1012.2000122070312,1557.699951171875,4461.14990234375,3215.0,1102.199951171875,969.3499755859375,1538.0,4319.0,3156.14990234375,1084.9000244140625,999.0,1538.300048828125,4400.0,3184.60009765625,1095.949951171875,10216774,5069939,424083,1811945,1230858
2021-07-22,868.2753295898438,1482.9849853515625,4284.2607421875,3050.703857421875,1007.849853515625,978.5999755859375,1590.199951171875,4406.14990234375,3216.35009765625,1148.5999755859375,981.5,1592.8499755859375,4425.0,3224.949951171875,1152.5,970.0,1561.4000244140625,4365.35009765625,3190.0,1080.0,970.0,1561.4000244140625,4394.0,3190.0,1080.0,6156400,7854575,331876,2859334,7309727
2021-07-23,881.9391479492188,1483.21826171875,4240.55517578125,3047.38427734375,1005.5381469726562,994.0,1590.449951171875,4361.2001953125,3212.85009765625,1131.0,1003.9000244140625,1598.5,4425.0,3241.550048828125,1141.5,982.5999755859375,1585.050048828125,4344.0,3206.64990234375,1115.0999755859375,984.7000122070312,1588.550048828125,4411.5,3230.0,1123.949951171875,5265839,4179719,215746,1776193,2840803
2021-07-26,887.5289916992188,1495.761474609375,4231.02587890625,3032.8720703125,1009.3223876953125,1000.2999877929688,1603.9000244140625,4351.39990234375,3197.550048828125,1120.199951171875,1004.0,1611.6500244140625,4400.0,3224.25,1138.550048828125,987.25,1594.0999755859375,4314.7001953125,3190.85009765625,1116.550048828125,994.0,1594.0999755859375,4372.0,3200.0,1131.0,2477027,4586710,123859,1259611,984581
2021-07-27,885.4759521484375,1494.50244140625,4229.08154296875,3019.02392578125,1009.9081420898438,992.0,1602.550048828125,4349.39990234375,3182.949951171875,1120.8499755859375,1002.2000122070312,1609.300048828125,4398.7001953125,3210.0,1127.699951171875,983.8499755859375,1597.9000244140625,4278.0498046875,3161.14990234375,1104.050048828125,1000.0,1605.0,4360.0,3200.0,1120.199951171875,2883514,5892859,146187,1121367,1397105
2021-07-28,877.5316162109375,1497.3468017578125,4236.7626953125,3033.109130859375,1008.7369384765625,983.0999755859375,1605.5999755859375,4357.2998046875,3197.800048828125,1119.550048828125,995.9500122070312,1607.5999755859375,4386.35009765625,3204.449951171875,1130.699951171875,977.2999877929688,1585.5,4263.0,3132.39990234375,1106.5,995.0,1605.0999755859375,4348.89990234375,3188.0,1124.0,2952249,4686788,196069,1660654,2533035
2021-07-29,899.4007568359375,1507.97802734375,4511.3017578125,3031.212646484375,1016.1703491210938,1007.5999755859375,1617.0,4639.64990234375,3195.800048828125,1127.800048828125,1009.0,1620.0,4659.9501953125,3225.449951171875,1141.3499755859375,985.5499877929688,1600.0999755859375,4358.0,3190.300048828125,1115.0999755859375,985.5499877929688,1600.0999755859375,4388.25,3200.25,1128.699951171875,4732101,4660873,1180829,1731997,3821405
2021-07-30,914.8875122070312,1501.916259765625,4564.60400390625,3004.32177734375,1089.8287353515625,1024.949951171875,1610.5,4684.35009765625,3167.449951171875,1209.550048828125,1049.949951171875,1623.4000244140625,4727.7998046875,3223.5,1237.300048828125,1009.9000244140625,1606.1500244140625,4574.25,3162.35009765625,1175.0,1013.0,1610.0,4636.0,3219.0,1185.0,9330054,6234257,551524,2999943,20425030
2021-08-02,924.2155151367188,1521.547119140625,4582.24072265625,3053.5966796875,1090.8648681640625,1035.4000244140625,1631.550048828125,4702.4501953125,3219.39990234375,1210.699951171875,1039.0,1634.75,4775.35009765625,3224.89990234375,1214.0,1023.0499877929688,1619.199951171875,4684.85009765625,3167.0,1195.550048828125,1034.0,1627.449951171875,4737.0,3180.0,1210.0,2536478,5553389,248112,2608669,2385223
2021-08-03,927.8305053710938,1543.6025390625,4599.634765625,3115.723388671875,1104.8756103515625,1039.449951171875,1655.199951171875,4720.2998046875,3284.89990234375,1226.25,1042.949951171875,1658.6500244140625,4725.0,3290.0,1230.0,1024.0,1635.5999755859375,4661.0,3218.949951171875,1210.0,1030.0,1647.0,4707.0,3229.0,1211.0,3359006,5513668,205148,3804735,2603616
2021-08-04,928.27685546875,1538.0538330078125,4574.8837890625,3105.3369140625,1096.0908203125,1039.949951171875,1649.25,4694.89990234375,3273.949951171875,1216.5,1047.75,1679.9000244140625,4750.0,3305.199951171875,1230.4000244140625,1034.5999755859375,1639.050048828125,4648.5,3261.199951171875,1213.699951171875,1041.0999755859375,1669.0999755859375,4750.0,3300.0,1225.199951171875,3122161,6740391,216436,2929598,1938175
